,TM,gmp_people,gmp_congest,Origin
804,2018112010,603,N,김포공항
805,2018112011,1543,N,김포공항
806,2018112012,1446,N,김포공항
807,2018112013,1260,N,김포공항
808,2018112014,1309,N,김포공항
809,2018112015,1114,N,김포공항
810,2018112016,837,N,김포공항
811,2018112017,780,N,김포공항
812,2018112018,908,N,김포공항
813,2018112019,965,N,김포공항
814,2018112020,1011,N,김포공항
815,2018112021,64,N,김포공항
816,2018112106,2121,Y,김포공항
817,2018112107,1967,Y,김포공항
818,2018112108,1296,N,김포공항
819,2018112109,2199,Y,김포공항
820,2018112110,769,N,김포공항
821,2018112111,1563,N,김포공항
822,2018112112,1515,N,김포공항
823,2018112113,1507,N,김포공항
824,2018112114,1404,N,김포공항
825,2018112115,1240,N,김포공항
826,2018112116,1044,N,김포공항
827,2018112117,687,N,김포공항
828,2018112118,1156,N,김포공항
829,2018112119,1235,N,김포공항
830,2018112120,1216,N,김포공항
831,2018112121,68,N,김포공항
832,2018112206,2650,Y,김포공항
833,2018112207,1860,N,김포공항
834,2018112208,1281,N,김포공항
835,2018112209,1953,Y,김포공항
836,2018112210,668,N,김포공항
837,2018112211,1806,N,김포공항
838,2018112212,1707,N,김포공항
839,2018112213,1670,N,김포공항
840,2018112214,2052,Y,김포공항
841,2018112215,1636,N,김포공항
842,2018112216,1144,N,김포공항
843,2018112217,1051,N,김포공항
844,2018112218,1934,N,김포공항
845,2018112219,1564,N,김포공항
846,2018112220,1339,N,김포공항
847,2018112221,138,N,김포공항
848,2018112306,2361,Y,김포공항
849,2018112307,1640,N,김포공항
850,2018112308,1440,N,김포공항
851,2018112309,1723,N,김포공항
852,2018112310,681,N,김포공항
853,2018112311,1861,Y,김포공항
854,2018112312,1648,N,김포공항
855,2018112313,1633,N,김포공항
856,2018112314,2201,Y,김포공항
857,2018112315,2023,Y,김포공항
858,2018112316,1508,N,김포공항
859,2018112317,1140,N,김포공항
860,2018112318,2272,Y,김포공항
861,2018112319,1961,N,김포공항
862,2018112320,1613,N,김포공항
863,2018112321,232,N,김포공항
864,2018112406,2928,Y,김포공항
865,2018112407,1695,N,김포공항
866,2018112408,1547,N,김포공항
867,2018112409,1804,N,김포공항
868,2018112410,900,N,김포공항
869,2018112411,1754,N,김포공항
870,2018112412,1682,N,김포공항
871,2018112413,1773,N,김포공항
872,2018112414,2056,Y,김포공항
873,2018112415,1791,N,김포공항
874,2018112416,1107,N,김포공항
875,2018112417,1212,N,김포공항
876,2018112418,1797,N,김포공항
877,2018112419,1661,N,김포공항
878,2018112420,1295,N,김포공항
879,2018112421,105,N,김포공항
880,2018112506,2410,Y,김포공항
881,2018112507,1600,N,김포공항
882,2018112508,1076,N,김포공항
883,2018112509,1615,N,김포공항
884,2018112510,804,N,김포공항
885,2018112511,1509,N,김포공항
886,2018112512,1503,N,김포공항
887,2018112513,1494,N,김포공항
888,2018112514,1794,N,김포공항
889,2018112515,2327,Y,김포공항
890,2018112516,1324,N,김포공항
891,2018112517,1024,N,김포공항
892,2018112518,2072,Y,김포공항
893,2018112519,1877,N,김포공항
894,2018112520,1268,N,김포공항
895,2018112521,260,N,김포공항
896,2018112606,2744,Y,김포공항
897,2018112607,2055,Y,김포공항
898,2018112608,1481,N,김포공항
899,2018112609,2024,Y,김포공항
900,2018112610,497,N,김포공항
901,2018112611,1663,N,김포공항
902,2018112612,1629,N,김포공항
903,2018112613,1615,N,김포공항
904,2018112614,1806,N,김포공항
905,2018112615,1660,N,김포공항
906,2018112616,1195,N,김포공항
907,2018112617,795,N,김포공항
908,2018112618,1511,N,김포공항
909,2018112619,1293,N,김포공항
910,2018112620,1057,N,김포공항
911,2018112621,38,N,김포공항
912,2018112706,2383,Y,김포공항
913,2018112707,1776,N,김포공항
914,2018112708,1520,N,김포공항
915,2018112709,1791,Y,김포공항
916,2018112710,625,N,김포공항
917,2018112711,1676,N,김포공항
918,2018112712,1620,N,김포공항
919,2018112713,1108,N,김포공항
920,2018112714,1469,N,김포공항
921,2018112715,1170,N,김포공항
922,2018112716,818,N,김포공항
923,2018112717,819,N,김포공항
924,2018112718,820,N,김포공항
925,2018112719,850,N,김포공항
926,2018112720,848,N,김포공항
927,2018112721,67,N,김포공항
928,2018112806,1672,N,김포공항
929,2018112807,1900,N,김포공항
930,2018112808,1263,N,김포공항
931,2018112809,2194,Y,김포공항
932,2018112810,578,N,김포공항
933,2018112811,1328,N,김포공항
934,2018112812,1467,N,김포공항
935,2018112813,1206,N,김포공항
936,2018112814,1118,N,김포공항
937,2018112815,1108,N,김포공항
938,2018112816,1032,N,김포공항
939,2018112817,729,N,김포공항
940,2018112818,981,N,김포공항
941,2018112819,1060,N,김포공항
942,2018112820,1088,N,김포공항
943,2018112821,31,N,김포공항
944,2018112906,2149,Y,김포공항
945,2018112907,1874,N,김포공항
946,2018112908,1317,N,김포공항
947,2018112909,1804,Y,김포공항
948,2018112910,655,N,김포공항
949,2018112911,1786,N,김포공항
950,2018112912,1802,N,김포공항
951,2018112913,1581,N,김포공항
952,2018112914,1993,Y,김포공항
953,2018112915,1581,N,김포공항
954,2018112916,1157,N,김포공항
955,2018112917,851,N,김포공항
956,2018112918,1429,N,김포공항
957,2018112919,1390,N,김포공항
958,2018112920,1331,N,김포공항
959,2018112921,144,N,김포공항
960,2018113006,1732,N,김포공항
961,2018113007,1476,N,김포공항
962,2018113008,1255,N,김포공항
963,2018113009,1808,N,김포공항
964,2018113010,372,N,김포공항
965,2018113011,1434,N,김포공항
966,2018113012,1554,N,김포공항
967,2018113013,1503,N,김포공항
968,2018113014,1821,N,김포공항
969,2018113015,1796,N,김포공항
970,2018113016,1430,N,김포공항
971,2018113017,1108,N,김포공항
972,2018113018,1969,N,김포공항
973,2018113019,1883,N,김포공항
974,2018113020,1511,N,김포공항
975,2018113021,176,N,김포공항
976,2018120106,2414,Y,김포공항
977,2018120107,1872,N,김포공항
978,2018120108,1611,N,김포공항
979,2018120109,1679,N,김포공항
980,2018120110,683,N,김포공항
981,2018120111,1571,N,김포공항
982,2018120112,1677,N,김포공항
983,2018120113,1701,N,김포공항
984,2018120114,1816,N,김포공항
985,2018120115,1652,N,김포공항
986,2018120116,1096,N,김포공항
987,2018120117,1161,N,김포공항
988,2018120118,1387,N,김포공항
989,2018120119,1481,N,김포공항
990,2018120120,1045,N,김포공항
991,2018120121,110,N,김포공항
992,2018120206,1801,N,김포공항
993,2018120207,1392,N,김포공항
994,2018120208,1136,N,김포공항
995,2018120209,1300,N,김포공항
996,2018120210,579,N,김포공항
997,2018120211,1245,N,김포공항
998,2018120212,1397,N,김포공항
999,2018120213,1459,N,김포공항
1000,2018120214,1737,N,김포공항
1001,2018120215,2057,Y,김포공항
1002,2018120216,1128,N,김포공항
1003,2018120217,1202,N,김포공항
1004,2018120218,1666,N,김포공항
1005,2018120219,1973,Y,김포공항
1006,2018120220,1331,N,김포공항
1007,2018120221,185,N,김포공항
1008,2018120306,2441,Y,김포공항
1009,2018120307,1882,N,김포공항
1010,2018120308,1354,N,김포공항
1011,2018120309,1896,Y,김포공항
1012,2018120310,410,N,김포공항
1013,2018120311,1365,N,김포공항
1014,2018120312,1477,N,김포공항
1015,2018120313,1452,N,김포공항
1016,2018120314,1689,N,김포공항
1017,2018120315,1580,N,김포공항
1018,2018120316,1009,N,김포공항
1019,2018120317,687,N,김포공항
1020,2018120318,1247,N,김포공항
1021,2018120319,1091,N,김포공항
1022,2018120320,854,N,김포공항
1023,2018120321,38,N,김포공항
1024,2018120406,1605,N,김포공항
1025,2018120407,1667,N,김포공항
1026,2018120408,1325,N,김포공항
1027,2018120409,1834,N,김포공항
1028,2018120410,572,N,김포공항
1029,2018120411,1415,N,김포공항
1030,2018120412,1299,N,김포공항
1031,2018120413,1286,N,김포공항
1032,2018120414,1137,N,김포공항
1033,2018120415,1254,N,김포공항
1034,2018120416,779,N,김포공항
1035,2018120417,803,N,김포공항
1036,2018120418,931,N,김포공항
1037,2018120419,897,N,김포공항
1038,2018120420,817,N,김포공항
1039,2018120421,71,N,김포공항
1040,2018120506,1427,N,김포공항
1041,2018120507,1949,N,김포공항
1042,2018120508,1365,N,김포공항
1043,2018120509,2014,Y,김포공항
1044,2018120510,566,N,김포공항
1045,2018120511,1185,N,김포공항
1046,2018120512,1536,N,김포공항
1047,2018120513,1257,N,김포공항
1048,2018120514,1095,N,김포공항
1049,2018120515,1098,N,김포공항
1050,2018120516,939,N,김포공항
1051,2018120517,624,N,김포공항
1052,2018120518,1002,N,김포공항
1053,2018120519,895,N,김포공항
1054,2018120520,1021,N,김포공항
1055,2018120521,55,N,김포공항
1056,2018120606,2037,Y,김포공항
1057,2018120607,1868,N,김포공항
1058,2018120608,1411,N,김포공항
1059,2018120609,1993,Y,김포공항
1060,2018120610,653,N,김포공항
1061,2018120611,1651,N,김포공항
1062,2018120612,1557,N,김포공항
1063,2018120613,1250,N,김포공항
1064,2018120614,1874,Y,김포공항
1065,2018120615,1580,N,김포공항
1066,2018120616,1146,N,김포공항
1067,2018120617,867,N,김포공항
1068,2018120618,1522,N,김포공항
1069,2018120619,1386,N,김포공항
1070,2018120620,1234,N,김포공항
1071,2018120621,168,N,김포공항
1072,2018120706,1685,N,김포공항
1073,2018120707,1352,N,김포공항
1074,2018120708,1243,N,김포공항
1075,2018120709,1924,N,김포공항
1076,2018120710,599,N,김포공항
1077,2018120711,1448,N,김포공항
1078,2018120712,1534,N,김포공항
1079,2018120713,1419,N,김포공항
1080,2018120714,1793,N,김포공항
1081,2018120715,1781,N,김포공항
1082,2018120716,1359,N,김포공항
1083,2018120717,1140,N,김포공항
1084,2018120718,1917,N,김포공항
1085,2018120719,1785,N,김포공항
1086,2018120720,1404,N,김포공항
1087,2018120721,195,N,김포공항
1088,2018120806,2488,Y,김포공항
1089,2018120807,1729,N,김포공항
1090,2018120808,1578,N,김포공항
1091,2018120809,1666,N,김포공항
1092,2018120810,794,N,김포공항
1093,2018120811,1493,N,김포공항
1094,2018120812,1682,N,김포공항
1095,2018120813,1564,N,김포공항
1096,2018120814,1784,N,김포공항
1097,2018120815,1712,N,김포공항
1098,2018120816,1120,N,김포공항
1099,2018120817,1145,N,김포공항
1100,2018120818,1559,N,김포공항
1101,2018120819,1450,N,김포공항
1102,2018120820,997,N,김포공항
1103,2018120821,113,N,김포공항
1104,2018120906,2093,Y,김포공항
1105,2018120907,1561,N,김포공항
1106,2018120908,1008,N,김포공항
1107,2018120909,1406,N,김포공항
1108,2018120910,806,N,김포공항
1109,2018120911,1300,N,김포공항
1110,2018120912,1462,N,김포공항
1111,2018120913,1541,N,김포공항
1112,2018120914,1643,N,김포공항
1113,2018120915,1985,Y,김포공항
1114,2018120916,1164,N,김포공항
1115,2018120917,993,N,김포공항
1116,2018120918,1830,N,김포공항
1117,2018120919,1737,N,김포공항
1118,2018120920,1236,N,김포공항
1119,2018120921,187,N,김포공항
1120,2018121006,2566,Y,김포공항
1121,2018121007,1993,Y,김포공항
1122,2018121008,1381,N,김포공항
1123,2018121009,1962,Y,김포공항
1124,2018121010,538,N,김포공항
1125,2018121011,1299,N,김포공항
1126,2018121012,1575,N,김포공항
1127,2018121013,1678,N,김포공항
1128,2018121014,1433,N,김포공항
1129,2018121015,1568,N,김포공항
1130,2018121016,1095,N,김포공항
1131,2018121017,648,N,김포공항
1132,2018121018,1349,N,김포공항
1133,2018121019,1059,N,김포공항
1134,2018121020,840,N,김포공항
1135,2018121021,39,N,김포공항
1136,2018121106,1820,N,김포공항
1137,2018121107,1678,N,김포공항
1138,2018121108,1502,N,김포공항
1139,2018121109,1818,N,김포공항
1140,2018121110,620,N,김포공항
1141,2018121111,1321,N,김포공항
1142,2018121112,1474,N,김포공항
1143,2018121113,1209,N,김포공항
1144,2018121114,1161,N,김포공항
1145,2018121115,1146,N,김포공항
1146,2018121116,839,N,김포공항
1147,2018121117,806,N,김포공항
1148,2018121118,874,N,김포공항
1149,2018121119,835,N,김포공항
1150,2018121120,787,N,김포공항
1151,2018121121,46,N,김포공항
1152,2018121206,1621,N,김포공항
1153,2018121207,1844,N,김포공항
1154,2018121208,1341,N,김포공항
1155,2018121209,2319,Y,김포공항
1156,2018121210,649,N,김포공항
1157,2018121211,1471,N,김포공항
1158,2018121212,1603,N,김포공항
1159,2018121213,1223,N,김포공항
1160,2018121214,1075,N,김포공항
1161,2018121215,1205,N,김포공항
1162,2018121216,1030,N,김포공항
1163,2018121217,715,N,김포공항
1164,2018121218,1117,N,김포공항
1165,2018121219,971,N,김포공항
1166,2018121220,1054,N,김포공항
1167,2018121221,40,N,김포공항
1168,2018121306,1994,N,김포공항
1169,2018121307,1706,N,김포공항
1170,2018121308,1435,N,김포공항
1171,2018121309,2004,Y,김포공항
1172,2018121310,636,N,김포공항
1173,2018121311,1769,N,김포공항
1174,2018121312,1604,N,김포공항
1175,2018121313,1341,N,김포공항
1176,2018121314,1779,N,김포공항
1177,2018121315,1487,N,김포공항
1178,2018121316,1086,N,김포공항
1179,2018121317,853,N,김포공항
1180,2018121318,1608,N,김포공항
1181,2018121319,1255,N,김포공항
1182,2018121320,1240,N,김포공항
1183,2018121321,175,N,김포공항
1184,2018121406,1686,N,김포공항
1185,2018121407,1364,N,김포공항
1186,2018121408,1341,N,김포공항
1187,2018121409,1807,N,김포공항
1188,2018121410,531,N,김포공항
1189,2018121411,1352,N,김포공항
1190,2018121412,1672,N,김포공항
1191,2018121413,1484,N,김포공항
1192,2018121414,1886,N,김포공항
1193,2018121415,1773,N,김포공항
1194,2018121416,1447,N,김포공항
1195,2018121417,1103,N,김포공항
1196,2018121418,1901,N,김포공항
1197,2018121419,1685,N,김포공항
1198,2018121420,1401,N,김포공항
1199,2018121421,263,N,김포공항
1200,2018121506,2758,Y,김포공항
1201,2018121507,1586,N,김포공항
1202,2018121508,1644,N,김포공항
1203,2018121509,1598,N,김포공항
1204,2018121510,859,N,김포공항
1205,2018121511,1650,N,김포공항
1206,2018121512,1752,N,김포공항
1207,2018121513,1589,N,김포공항
1208,2018121514,1573,N,김포공항
1209,2018121515,1866,Y,김포공항
1210,2018121516,1139,N,김포공항
1211,2018121517,1243,N,김포공항
1212,2018121518,1532,N,김포공항
1213,2018121519,1620,N,김포공항
1214,2018121520,1288,N,김포공항
1215,2018121521,93,N,김포공항
1216,2018121606,2360,Y,김포공항
1217,2018121607,1608,N,김포공항
1218,2018121608,1214,N,김포공항
1219,2018121609,1632,N,김포공항
1220,2018121610,628,N,김포공항
1221,2018121611,1580,N,김포공항
1222,2018121612,1612,N,김포공항
1223,2018121613,1506,N,김포공항
1224,2018121614,1784,N,김포공항
1225,2018121615,1891,Y,김포공항
1226,2018121616,1150,N,김포공항
1227,2018121617,1259,N,김포공항
1228,2018121618,1863,N,김포공항
1229,2018121619,1862,N,김포공항
1230,2018121620,1189,N,김포공항
1231,2018121621,185,N,김포공항
1232,2018121706,2501,Y,김포공항
1233,2018121707,1965,Y,김포공항
1234,2018121708,1424,N,김포공항
1235,2018121709,2100,Y,김포공항
1236,2018121710,377,N,김포공항
1237,2018121711,1654,N,김포공항
1238,2018121712,1472,N,김포공항
1239,2018121713,1825,N,김포공항
1240,2018121714,1771,N,김포공항
1241,2018121715,1809,Y,김포공항
1242,2018121716,1223,N,김포공항
1243,2018121717,987,N,김포공항
1244,2018121718,1501,N,김포공항
1245,2018121719,1419,N,김포공항
1246,2018121720,1044,N,김포공항
1247,2018121721,49,N,김포공항
1248,2018121806,2389,Y,김포공항
1249,2018121807,1966,N,김포공항
1250,2018121808,1697,N,김포공항
1251,2018121809,1832,Y,김포공항
1252,2018121810,670,N,김포공항
1253,2018121811,1756,N,김포공항
1254,2018121812,1585,N,김포공항
1255,2018121813,1333,N,김포공항
1256,2018121814,1851,Y,김포공항
1257,2018121815,1237,N,김포공항
1258,2018121816,964,N,김포공항
1259,2018121817,979,N,김포공항
1260,2018121818,1111,N,김포공항
1261,2018121819,1140,N,김포공항
1262,2018121820,1023,N,김포공항
1263,2018121821,61,N,김포공항
1264,2018121906,1867,N,김포공항
1265,2018121907,1876,N,김포공항
1266,2018121908,1218,N,김포공항
1267,2018121909,2026,Y,김포공항
1268,2018121910,620,N,김포공항
1269,2018121911,1283,N,김포공항
1270,2018121912,1655,N,김포공항
1271,2018121913,1417,N,김포공항
1272,2018121914,1383,N,김포공항
1273,2018121915,1448,N,김포공항
1274,2018121916,1201,N,김포공항
1275,2018121917,791,N,김포공항
1276,2018121918,1206,N,김포공항
1277,2018121919,1142,N,김포공항
1278,2018121920,1050,N,김포공항
1279,2018121921,61,N,김포공항
1280,2018122006,2075,Y,김포공항
1281,2018122007,1458,N,김포공항
1282,2018122008,1262,N,김포공항
1283,2018122009,1932,N,김포공항
1284,2018122010,559,N,김포공항
1285,2018122011,1608,N,김포공항
1286,2018122012,1446,N,김포공항
