,TM,cju_people,cju_congest,Origin
2472,2019030414,1387,N,力林傍亲
2473,2019030415,2438,N,力林傍亲
2474,2019030416,2976,Y,力林傍亲
2475,2019030417,2109,N,力林傍亲
2476,2019030418,2242,N,力林傍亲
2477,2019030419,1312,N,力林傍亲
2478,2019030420,2616,Y,力林傍亲
2479,2019030421,1408,N,力林傍亲
2480,2019030506,275,N,力林傍亲
2481,2019030507,754,N,力林傍亲
2482,2019030508,1287,N,力林傍亲
2483,2019030509,1596,N,力林傍亲
2484,2019030510,1299,N,力林傍亲
2485,2019030511,1379,N,力林傍亲
2486,2019030512,1283,N,力林傍亲
2487,2019030513,1499,N,力林傍亲
2488,2019030514,1065,N,力林傍亲
2489,2019030515,1815,N,力林傍亲
2490,2019030516,1705,N,力林傍亲
2491,2019030517,1893,N,力林傍亲
2492,2019030518,1687,N,力林傍亲
2493,2019030519,936,N,力林傍亲
2494,2019030520,2396,N,力林傍亲
2495,2019030521,1343,N,力林傍亲
2496,2019030606,213,N,力林傍亲
2497,2019030607,541,N,力林傍亲
2498,2019030608,1088,N,力林傍亲
2499,2019030609,941,N,力林傍亲
2500,2019030610,968,N,力林傍亲
2501,2019030611,1125,N,力林傍亲
2502,2019030612,877,N,力林傍亲
2503,2019030613,1336,N,力林傍亲
2504,2019030614,1170,N,力林傍亲
2505,2019030615,1610,N,力林傍亲
2506,2019030616,1785,N,力林傍亲
2507,2019030617,1965,N,力林傍亲
2508,2019030618,1617,N,力林傍亲
2509,2019030619,873,N,力林傍亲
2510,2019030620,2381,N,力林傍亲
2511,2019030621,1326,N,力林傍亲
2512,2019030706,234,N,力林傍亲
2513,2019030707,527,N,力林傍亲
2514,2019030708,1015,N,力林傍亲
2515,2019030709,1369,N,力林傍亲
2516,2019030710,1297,N,力林傍亲
2517,2019030711,1232,N,力林傍亲
2518,2019030712,1286,N,力林傍亲
2519,2019030713,1787,N,力林傍亲
2520,2019030714,1120,N,力林傍亲
2521,2019030715,1756,N,力林傍亲
2522,2019030716,2306,N,力林傍亲
2523,2019030717,1757,N,力林傍亲
2524,2019030718,1704,N,力林傍亲
2525,2019030719,900,N,力林傍亲
2526,2019030720,2529,Y,力林傍亲
2527,2019030721,1187,N,力林傍亲
2528,2019030806,149,N,力林傍亲
2529,2019030807,528,N,力林傍亲
2530,2019030808,1159,N,力林傍亲
2531,2019030809,1130,N,力林傍亲
2532,2019030810,1472,N,力林傍亲
2533,2019030811,1454,N,力林傍亲
2534,2019030812,1181,N,力林傍亲
2535,2019030813,1573,N,力林傍亲
2536,2019030814,1051,N,力林傍亲
2537,2019030815,2059,N,力林傍亲
2538,2019030816,2108,N,力林傍亲
2539,2019030817,1902,N,力林傍亲
2540,2019030818,1823,N,力林傍亲
2541,2019030819,945,N,力林傍亲
2542,2019030820,2233,N,力林傍亲
2543,2019030821,1061,N,力林傍亲
2544,2019030906,215,N,力林傍亲
2545,2019030907,695,N,力林傍亲
2546,2019030908,1670,N,力林傍亲
2547,2019030909,1670,N,力林傍亲
2548,2019030910,1659,N,力林傍亲
2549,2019030911,1406,N,力林傍亲
2550,2019030912,1602,N,力林傍亲
2551,2019030913,1901,N,力林傍亲
2552,2019030914,1146,N,力林傍亲
2553,2019030915,2065,N,力林傍亲
2554,2019030916,2035,N,力林傍亲
2555,2019030917,1840,N,力林傍亲
2556,2019030918,1936,N,力林傍亲
2557,2019030919,963,N,力林傍亲
2558,2019030920,2458,N,力林傍亲
2559,2019030921,1431,N,力林傍亲
2560,2019031006,249,N,力林傍亲
2561,2019031007,818,N,力林傍亲
2562,2019031008,1992,N,力林傍亲
2563,2019031009,2150,N,力林傍亲
2564,2019031010,2018,N,力林傍亲
2565,2019031011,2279,N,力林傍亲
2566,2019031012,1601,N,力林傍亲
2567,2019031013,2694,Y,力林傍亲
2568,2019031014,1361,N,力林傍亲
2569,2019031015,2679,Y,力林傍亲
2570,2019031016,2946,Y,力林傍亲
2571,2019031017,2371,N,力林傍亲
2572,2019031018,2630,Y,力林傍亲
2573,2019031019,1372,N,力林傍亲
2574,2019031020,2962,Y,力林傍亲
2575,2019031021,1547,N,力林傍亲
2576,2019031106,320,N,力林傍亲
2577,2019031107,982,N,力林傍亲
2578,2019031108,1889,N,力林傍亲
2579,2019031109,2400,N,力林傍亲
2580,2019031110,1701,N,力林傍亲
2581,2019031111,2010,N,力林傍亲
2582,2019031112,1566,N,力林傍亲
2583,2019031113,2050,N,力林傍亲
2584,2019031114,1302,N,力林傍亲
2585,2019031115,2186,N,力林傍亲
2586,2019031116,2424,N,力林傍亲
2587,2019031117,1979,N,力林傍亲
2588,2019031118,2159,N,力林傍亲
2589,2019031119,1303,N,力林傍亲
2590,2019031120,2499,N,力林傍亲
2591,2019031121,1318,N,力林傍亲
2592,2019031206,270,N,力林傍亲
2593,2019031207,698,N,力林傍亲
2594,2019031208,1341,N,力林傍亲
2595,2019031209,1825,N,力林傍亲
2596,2019031210,1419,N,力林傍亲
2597,2019031211,1398,N,力林傍亲
2598,2019031212,1517,N,力林傍亲
2599,2019031213,1852,N,力林傍亲
2600,2019031214,1200,N,力林傍亲
2601,2019031215,2224,N,力林傍亲
2602,2019031216,1888,N,力林傍亲
2603,2019031217,1883,N,力林傍亲
2604,2019031218,1873,N,力林傍亲
2605,2019031219,1147,N,力林傍亲
2606,2019031220,2555,Y,力林傍亲
2607,2019031221,1303,N,力林傍亲
2608,2019031306,252,N,力林傍亲
2609,2019031307,599,N,力林傍亲
2610,2019031308,1307,N,力林傍亲
2611,2019031309,1360,N,力林傍亲
2612,2019031310,1315,N,力林傍亲
2613,2019031311,1335,N,力林傍亲
2614,2019031312,1181,N,力林傍亲
2615,2019031313,1905,N,力林傍亲
2616,2019031314,1168,N,力林傍亲
2617,2019031315,1830,N,力林傍亲
2618,2019031316,2224,N,力林傍亲
2619,2019031317,2068,N,力林傍亲
2620,2019031318,1930,N,力林傍亲
2621,2019031319,1159,N,力林傍亲
2622,2019031320,2548,Y,力林傍亲
2623,2019031321,1480,N,力林傍亲
2624,2019031406,263,N,力林傍亲
2625,2019031407,558,N,力林傍亲
2626,2019031408,1207,N,力林傍亲
2627,2019031409,1709,N,力林傍亲
2628,2019031410,1677,N,力林傍亲
2629,2019031411,1365,N,力林傍亲
2630,2019031412,1454,N,力林傍亲
2631,2019031413,2211,N,力林傍亲
2632,2019031414,1180,N,力林傍亲
2633,2019031415,2005,N,力林傍亲
2634,2019031416,2436,N,力林傍亲
2635,2019031417,1889,N,力林傍亲
2636,2019031418,1868,N,力林傍亲
2637,2019031419,1040,N,力林傍亲
2638,2019031420,2662,Y,力林傍亲
2639,2019031421,1220,N,力林傍亲
2640,2019031506,143,N,力林傍亲
2641,2019031507,598,N,力林傍亲
2642,2019031508,1587,N,力林傍亲
2643,2019031509,1433,N,力林傍亲
2644,2019031510,1711,N,力林傍亲
2645,2019031511,1758,N,力林傍亲
2646,2019031512,1466,N,力林傍亲
2647,2019031513,1797,N,力林傍亲
2648,2019031514,1077,N,力林傍亲
2649,2019031515,2476,N,力林傍亲
2650,2019031516,2221,N,力林傍亲
2651,2019031517,2001,N,力林傍亲
2652,2019031518,1929,N,力林傍亲
2653,2019031519,1397,N,力林傍亲
2654,2019031520,2329,N,力林傍亲
2655,2019031521,1284,N,力林傍亲
2656,2019031606,223,N,力林傍亲
2657,2019031607,688,N,力林傍亲
2658,2019031608,2304,N,力林傍亲
2659,2019031609,1954,N,力林傍亲
2660,2019031610,1802,N,力林傍亲
2661,2019031611,1746,N,力林傍亲
2662,2019031612,1586,N,力林傍亲
2663,2019031613,1952,N,力林傍亲
2664,2019031614,1198,N,力林傍亲
2665,2019031615,2369,N,力林傍亲
2666,2019031616,1871,N,力林傍亲
2667,2019031617,1956,N,力林傍亲
2668,2019031618,1963,N,力林傍亲
2669,2019031619,1275,N,力林傍亲
2670,2019031620,2196,N,力林傍亲
2671,2019031621,1510,N,力林傍亲
2672,2019031706,272,N,力林傍亲
2673,2019031707,773,N,力林傍亲
2674,2019031708,2305,N,力林傍亲
2675,2019031709,2151,N,力林傍亲
2676,2019031710,2077,N,力林傍亲
2677,2019031711,2372,N,力林傍亲
2678,2019031712,1718,N,力林傍亲
2679,2019031713,2762,Y,力林傍亲
2680,2019031714,1368,N,力林傍亲
2681,2019031715,2977,Y,力林傍亲
2682,2019031716,2691,Y,力林傍亲
2683,2019031717,2455,N,力林傍亲
2684,2019031718,2527,Y,力林傍亲
2685,2019031719,1710,N,力林傍亲
2686,2019031720,2716,Y,力林傍亲
2687,2019031721,1607,N,力林傍亲
2688,2019031806,330,N,力林傍亲
2689,2019031807,1029,N,力林傍亲
2690,2019031808,2298,N,力林傍亲
2691,2019031809,2214,N,力林傍亲
2692,2019031810,1811,N,力林傍亲
2693,2019031811,2379,N,力林傍亲
2694,2019031812,1710,N,力林傍亲
2695,2019031813,2044,N,力林傍亲
2696,2019031814,1327,N,力林傍亲
2697,2019031815,2577,Y,力林傍亲
2698,2019031816,2491,N,力林傍亲
2699,2019031817,2119,N,力林傍亲
2700,2019031818,2386,N,力林傍亲
2701,2019031819,1679,N,力林傍亲
2702,2019031820,2498,N,力林傍亲
2703,2019031821,1467,N,力林傍亲
2704,2019031906,266,N,力林傍亲
2705,2019031907,733,N,力林傍亲
2706,2019031908,1772,N,力林傍亲
2707,2019031909,2058,N,力林傍亲
2708,2019031910,1675,N,力林傍亲
2709,2019031911,1770,N,力林傍亲
2710,2019031912,1723,N,力林傍亲
